           0            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            1            0
           0     0.159205     0.236975     0.368816     0.449394     0.515055     0.565855     0.607052     0.640976     0.669519     0.693932      0.71514     0.733808      0.75042     0.765311     0.778697     0.790691     0.801307     0.810471     0.817991     0.823547     0.826581     0.826114     0.820662     0.809042     0.786995     0.753203     0.691127     0.606621     0.415368     0.237727            0
           0   -0.0189677   -0.0151622    0.0433854    0.0871898     0.137062     0.180727     0.221567     0.258685     0.292798     0.324235     0.353391     0.380568        0.406     0.429827     0.452098     0.472773     0.491707     0.508671     0.523289     0.535139     0.543323     0.547342     0.544322     0.533054     0.508438     0.470446     0.403088     0.321746      0.16816     0.063406            0
           0   -0.0370152   -0.0575245   -0.0437399   -0.0265139   0.00184079    0.0296997    0.0586558    0.0866745     0.113961     0.140361     0.165945     0.190723     0.214686     0.237757     0.259786     0.280548     0.299731     0.316954     0.331728     0.343544     0.351572     0.355308     0.352509     0.341898     0.318532     0.283271     0.222558     0.154279    0.0438264  -0.00819355            0
           0   -0.0218057   -0.0441855   -0.0521138   -0.0497265   -0.0376871   -0.0224474  -0.00393707    0.0157389    0.0360256    0.0565542    0.0771736    0.0977337     0.118082     0.137996     0.157189     0.175307     0.191917     0.206524     0.218572     0.227452     0.232488      0.23286     0.227334     0.214848     0.191235     0.157958     0.104967    0.0481982   -0.0239576   -0.0336402            0
           0   -0.0119432    -0.030488   -0.0434493   -0.0469838   -0.0433578   -0.0357103   -0.0246533   -0.0117068    0.0029656    0.0185206    0.0346978    0.0512233    0.0678709    0.0843357     0.100253     0.115193     0.128649     0.140055     0.148816     0.154242     0.155778       0.1523     0.143047       0.1274     0.102341    0.0692473    0.0218658   -0.0240157   -0.0573225   -0.0392046            0
           0  -0.00591709   -0.0195682   -0.0324118   -0.0383327   -0.0391179   -0.0360252   -0.0298714   -0.0216512    -0.011659 -0.000331729    0.0119993    0.0248865    0.0380637    0.0511903     0.063862    0.0756239    0.0859305    0.0941803    0.0997468     0.101885     0.100112    0.0929502    0.0800563     0.061078    0.0335054 -0.000149609   -0.0401428   -0.0680471   -0.0714137    -0.036657            0
           0  -0.00296966   -0.0127388   -0.0237193   -0.0302062   -0.0332242   -0.0330074   -0.0302282   -0.0254803   -0.0191057   -0.0114491  -0.00275811   0.00671892    0.0165174    0.0263489    0.0357654    0.0443336    0.0514983    0.0566637    0.0591647      0.05825    0.0533851     0.042552    0.0258615   0.00350254   -0.0253317   -0.0550288   -0.0815785   -0.0921756   -0.0750412   -0.0309062            0
           0  -0.00150197  -0.00850487   -0.0175725   -0.0240415   -0.0283156   -0.0301024   -0.0298621   -0.0279088   -0.0245387   -0.0200318   -0.0146349  -0.00857631  -0.00216189   0.00430215    0.0103501    0.0155793    0.0194408    0.0213608    0.0205532    0.0163562    0.0074043  -0.00664755   -0.0256066   -0.0483942   -0.0729986    -0.094479    -0.107541    -0.103618   -0.0725721   -0.0242728            0
           0 -0.000818186  -0.00604939   -0.0136405   -0.0199597   -0.0250392   -0.0283442   -0.0301389   -0.0305534   -0.0298242   -0.0281643   -0.0258027   -0.0229688   -0.0199297   -0.0169777    -0.014468   -0.0128256   -0.0125609   -0.0142273   -0.0186181    -0.026236   -0.0385795   -0.0536637   -0.0716904   -0.0910607    -0.109125    -0.121446     -0.12232    -0.106635   -0.0665796    -0.017936            0
           0  -0.00050078  -0.00466693   -0.0113025   -0.0175625   -0.0232876   -0.0278487   -0.0313658   -0.0338565   -0.0355019   -0.0364683   -0.0369635   -0.0372005   -0.0374268   -0.0379198   -0.0389901   -0.0410083   -0.0444002   -0.0496188   -0.0571824   -0.0673489   -0.0804638   -0.0946796    -0.109952    -0.124336    -0.135007    -0.138209    -0.128709    -0.104029   -0.0587583   -0.0124818            0
           0  -0.00036666  -0.00395847   -0.0100838   -0.0164241   -0.0227445   -0.0283948   -0.0334035   -0.0377247   -0.0414986   -0.0448592   -0.0479947   -0.0511004   -0.0543981   -0.0581266   -0.0625419   -0.0679252   -0.0745562   -0.0827087   -0.0924718     -0.10397    -0.116073    -0.128203    -0.139543    -0.148265    -0.151624    -0.146592    -0.128775   -0.0977185   -0.0502653  -0.00815957            0
